Authors,Title,Year,Source title,DOI,Link,Abstract,Author Keywords,Index Keywords,Document Type,Source
"Rajković D., Jeromela A.M., Pezo L., Lončar B., Zanetti F., Monti A., Špika A.K.","Yield and Quality Prediction of Winter Rapeseed—Artificial Neural Network and Random Forest Models",2022,"Agronomy","10.3390/agronomy12010058","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85122182340&doi=10.3390%2fagronomy12010058&partnerID=40&md5=768a0c6743ce246db519094b545ae6f9","As one of the greatest agricultural challenges, yield prediction is an important issue for producers, stakeholders, and the global trade market. Most of the variation in yield is attributed to environmental factors such as climate conditions, soil type and cultivation practices. Artificial neural networks (ANNs) and random forest regression (RFR) are machine learning tools that are used unambiguously for crop yield prediction. There is limited research regarding the application of these mathematical models for the prediction of rapeseed yield and quality. A four-year study (2015–2018) was carried out in the Republic of Serbia with 40 winter rapeseed genotypes. The field trial was designed as a randomized complete block design in three replications. ANN, based on the Broyden–Fletcher–Goldfarb–Shanno iterative algorithm, and RFR models were used for prediction of seed yield, oil and protein yield, oil and protein content, and 1000 seed weight, based on the year of production and genotype. The best production year for rapeseed cultivation was 2016, when the highest seed and oil yield were achieved, 2994 kg/ha and 1402 kg/ha, respectively. The RFR model showed better prediction capabilities compared to the ANN model (the r2 values for prediction of output variables were 0.944, 0.935, 0.912, 0.886, 0.936 and 0.900, for oil and protein content, seed yield, 1000 seed weight, oil and protein yield, respectively). © 2021 by the authors. Licensee MDPI, Basel, Switzerland.","Artificial neural network; Mathematical modelling; Oil content; Random forest; Rapeseed; Yield",,Article,Scopus
"Kingsy Grace R., Induja K., Lincy M.","Enrichment of crop yield prophecy using machine learning algorithms",2022,"Intelligent Automation and Soft Computing","10.32604/IASC.2022.019947","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85115916536&doi=10.32604%2fIASC.2022.019947&partnerID=40&md5=a476ea7b42df8598b11dcb5cf9f1479f","Strong associations exist between the crop productivity and the seasonal, biological, economical causes in natural ecosystems. The linkages like climatic conditions, health of a soil, growth of crop, irrigation, fertilizers, temperature, rainwater, pesticides desired to be preserved in comprehensively managed crop lands which impacts the crop potency. Crop yield prognosis plays a vibrant part in agricultural planning, administration and environs sustainability. Advancements in the field of Machine Learning have perceived novel expectations to improve the prediction performance in Agriculture. Highly gratifying prediction of crop yield helps the majority of agronomists for their rapid decision-making in the choice of crop to be cultivated. This paper makes an attempt to suggest which crop can be sown at a particular district in Tamil Nadu, depending on the factors required for the growth of the crop based on the research outcomes. This is achieved by applying clustering on the attributes in the dataset using E-DBSCAN and is compared with three different algorithms such as DBSCAN, CLARA and K-means. The best suitable factor for the growth of a crop for a location is predicted using clustering techniques. The accuracy of crop yield prediction is calculated for three crops, namely, rice, wheat and maize. The proposed method outperforms in terms of Bias, F1 Score, MAPE, MDAE, MSE, RAE, RMSE and MAE with existing algorithms in the literature. © 2022, Tech Science Press. All rights reserved.","DBSCAN; K-means; Machine learning; Multiple linear regression",,Article,Scopus
"Moumni A., Lahrouni A.","Machine Learning-Based Classification for Crop-Type Mapping Using the Fusion of High-Resolution Satellite Imagery in a Semiarid Area",2021,"Scientifica","10.1155/2021/8810279","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85105279292&doi=10.1155%2f2021%2f8810279&partnerID=40&md5=280ae1662cb6e7d12af17991072a73a8","The monitoring of cultivated crops and the types of different land covers is a relevant environmental and economic issue for agricultural lands management and crop yield prediction. In this context, this paper aims to use and evaluate the contribution of multisensors classification based on machine learning classifiers to crop-type identification in a semiarid area of Morocco. It is a very heterogeneous zone characterized by mixed crops (tree crops with annual crops, same crop with different phenological states during the same agricultural season, crop rotation, etc.). Therefore, such heterogeneity made the crop-type discrimination more complicated. To overcome these challenges, the present work is the first study in this area which used the fusion of high spatiotemporal resolution Sentinel-1 and Sentinel-2 satellite images for land use and land cover mapping. Three machine learning classifier algorithms, artificial neural network (ANN), support vector machine (SVM), and maximum likelihood (ML), were applied to identify and map crop types in irrigated perimeter. In situ observations of the year 2018, for the R3 perimeter of Haouz plain in central Morocco, were used with satellite data of the same year to perform this work. The results showed that combined images acquired in C-band and the optical range improved clearly the crop-type classification performance (overall accuracy = 89%; Kappa = 0.85) compared to the classification results of optical or SAR data alone. © 2021 Aicha Moumni and Abderrahman Lahrouni.",,,Article,Scopus
"dos Santos Simões M., Rocha J.V., Lamparelli R.A.C.","Growth indices and productivity in sugarcane [Indicadores de crescimento e produtividade da cana-de-açúcar]",2005,"Scientia Agricola","10.1590/S0103-90162005000100005","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84888546433&doi=10.1590%2fS0103-90162005000100005&partnerID=40&md5=0201ae5b39092afd8dbb28952a74555d","A knowledge about the temporal development of agronomic variables in sugarcane is a very important aspect for the development of crop yield prediction models using remote sensing, and further studies are still needed. This paper describes the temporal evolution of sugarcane biophysical parameters, such as total biomass, leaf area index, number of plants per meter, and productivity. During two seasons, a commercial field in Araras/SP, planted with variety SP80-1842, on the 4th and 5th cuts, was monitored on eight different dates, and data were obtained for 2 m of sugarcane in three crop rows at 18 sampling points. Linear and multiple regression analyses were used to study growth analysis and to correlate agronomic variables (leaf area index and number of plants per meter) with biomass and productivity. Gompertz model, a sigmoidal curve, was the best adjustment curve for total biomass and yield in relation to days after cutting (r2 = 0.8987 and r2 = 0.9682, respectively); number of plants and leaf area index showed best fit with a cubic exponential model and a quadratic exponential model, respectively. Total biomass and cane productivity were well correlated with LAI in the first two stages of the sugarcane cycle using linear regression. At the end of the cycle, total biomass and cane productivity were more related to number of plants, and lower r2 values than in other stages were obtained by the models. © 2005, Scientia Agricola. All rights reserved.","Biomass; Crop temporal evolution; Leaf area index",,Article,Scopus
"Wang Y., Shi W., Wen T.","Prediction of winter wheat yield and dry matter in North China Plain using machine learning algorithms for optimal water and nitrogen application",2023,"Agricultural Water Management","10.1016/j.agwat.2023.108140","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85145668156&doi=10.1016%2fj.agwat.2023.108140&partnerID=40&md5=471b6bb8bb8feba4a3c22978b422d1f5","Accurate prediction of crop yield and dry matter as well as optimized water and nitrogen management can favor rational decision-making for farming systems. Combining high-performance computing with innovative technologies of big data processing, machine learning (ML) advances data-intensive science and provides an important supporting frame for crop yield prediction. This paper evaluated the performance of five ML algorithms, including linear regression (LR), decision tree (DT), support vector machine (SVM), ensemble learning (EL), and Gaussian process regression (GPR), for winter wheat (Triticum aestivum L.) yield and dry matter prediction using data collected from previous studies conducted within the last twenty years in the North China Plain (NCP). In addition, winter wheat yield and dry matter were explored using the best algorithm, while polynomial functions were proposed that could describe the relationship of water and nitrogen application with winter wheat yield and dry matter. Results confirmed that the GPR model outperformed all other models for predicting the yield (R2 = 0.87) and dry matter (R2 = 0.86) of winter wheat. The prediction errors of the GPR model for maximum yield and dry matter of winter wheat were 5.8 % and 1.1 %, respectively. The yield and dry matter of winter wheat in the NCP could be predicted by the GPR model and polynomial functions, and the optimal water and nitrogen application for maximum yield and dry matter could be obtained. The results provide insight into site-specific crop management. © 2023 The Authors","Gaussian regression; Machine learning; Water-nitrogen coupling function; Winter wheat; Yield forecast","Couplings; Crops; Data handling; Decision trees; Farms; Forecasting; Learning algorithms; Learning systems; Support vector regression; Coupling functions; Dry matters; Gaussian process regression model; Gaussian regression; Machine-learning; North China Plain; Water-nitrogen coupling function; Winter wheat; Winter wheat yields; Yield forecast; Nitrogen; algorithm; dry matter; farming system; Gaussian method; machine learning; yield; China; North China Plain",Article,Scopus
"Pejak B., Lugonja P., Antić A., Panić M., Pandžić M., Alexakis E., Mavrepis P., Zhou N., Marko O., Crnojević V.","Soya Yield Prediction on a Within-Field Scale Using Machine Learning Models Trained on Sentinel-2 and Soil Data",2022,"Remote Sensing","10.3390/rs14092256","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85130175203&doi=10.3390%2frs14092256&partnerID=40&md5=ec06eaa16b0130e591f15dcbf34d751b","Agriculture is the backbone and the main sector of the industry for many countries in the world. Assessing crop yields is key to optimising on-field decisions and defining sustainable agricultural strategies. Remote sensing applications have greatly enhanced our ability to monitor and manage farming operation. The main objective of this research was to evaluate machine learning system for within-field soyayield prediction trained on Sentinel-2 multispectral images and soil parameters. Multispectral images used in the study came from ESA’s Sentinel-2 satellites. A total of 3 cloud-free Sentinel-2 multispectral images per year from specific periods of vegetation were used to obtain the time-series necessary for crop yield prediction. Yield monitor data were collected in three crop seasons (2018, 2019 and 2020) from a number of farms located in Upper Austria. The ground-truth database consisted of information about the location of the fields and crop yield monitor data on 411 ha of farmland. A novel method, namely the Polygon-Pixel Interpolation, for optimal fitting yield monitor data with satellite images is introduced. Several machine learning algorithms, such as Multiple Linear Regression, Support Vector Machine, eXtreme Gradient Boosting, Stochastic Gradient Descent and Random Forest, were compared for their performance in soya yield prediction. Among the tested machine learning algorithms, Stochastic Gradient Descent regression model performed better than the others, with a mean absolute error of 4.36 kg/pixel (0.436 t/ha) and a correlation coefficient of 0.83%. © 2022 by the authors. Licensee MDPI, Basel, Switzerland.","high performance computing (HPC); polygon-pixel intersection (PPI); precision agriculture; remote sensing; stochastic gradient descent (SGD)","Adaptive boosting; Crops; Decision trees; Forecasting; Gradient methods; Linear regression; Monitoring; Precision agriculture; Random forests; Remote sensing; Stochastic models; Stochastic systems; Support vector machines; Crop yield; High performance computing; Multispectral images; Performance computing; Polygon-pixel intersection; Precision Agriculture; Remote-sensing; Stochastic gradient descent; Yield prediction; Pixels",Article,Scopus
"Hasan U., Sawut M., Chen S.","Estimating the leaf area index of winter wheat based on unmanned aerial vehicle rgb-image parameters",2019,"Sustainability (Switzerland)","10.3390/su11236829","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076701368&doi=10.3390%2fsu11236829&partnerID=40&md5=2f2d713a6ac92dd046ad7b110df61bb3","The leaf area index (LAI) is not only an important parameter for monitoring crop growth, but also an important input parameter for crop yield prediction models and hydrological and climatic models. Several studies have recently been conducted to estimate crop LAI using unmanned aerial vehicle (UAV) multispectral and hyperspectral data. However, there are few studies on estimating the LAI of winter wheat using unmanned aerial vehicle (UAV) RGB images. In this study, we estimated the LAI of winter wheat at the jointing stage on simple farmland in Xinjiang, China, using parameters derived from UAV RGB images. According to gray correlation analysis, UAV RGB-image parameters such as the Visible Atmospherically Resistant Index (VARI), the Red Green Blue Vegetation Index (RGBVI), the Digital Number (DN) of Blue Channel (B) and the Green Leaf Algorithm (GLA) were selected to develop models for estimating the LAI of winter wheat. The results showed that it is feasible to use UAV RGB images for inverting and mapping the LAI of winter wheat at the jointing stage on the field scale, and the partial least squares regression (PLSR) model based on the VARI, RGBVI, B and GLA had the best prediction accuracy (R2 = 0.776, root mean square error (RMSE) = 0.468, residual prediction deviation (RPD) = 1.838) among all the regression models. To conclude, UAV RGB images not only have great potential in estimating the LAI of winter wheat, but also can provide more reliable and accurate data for precision agriculture management. © 2019 by the authors.","Grey correlation analysis; Jointing stage; Leaf area index; UAV; Vegetation indices","accuracy assessment; correlation; crop yield; estimation method; image analysis; leaf area index; parameter estimation; spectral analysis; unmanned vehicle; vegetation index; wheat; winter; China; Xinjiang Uygur; Triticum aestivum",Article,Scopus
"Ceglar A., Turco M., Toreti A., Doblas-Reyes F.J.","Linking crop yield anomalies to large-scale atmospheric circulation in Europe",2017,"Agricultural and Forest Meteorology","10.1016/j.agrformet.2017.03.019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85017146300&doi=10.1016%2fj.agrformet.2017.03.019&partnerID=40&md5=8944b0ed698da12105a5bcf579bd3c62","Understanding the effects of climate variability and extremes on crop growth and development represents a necessary step to assess the resilience of agricultural systems to changing climate conditions. This study investigates the links between the large-scale atmospheric circulation and crop yields in Europe, providing the basis to develop seasonal crop yield forecasting and thus enabling a more effective and dynamic adaptation to climate variability and change. Four dominant modes of large-scale atmospheric variability have been used: North Atlantic Oscillation, Eastern Atlantic, Scandinavian and Eastern Atlantic-Western Russia patterns. Large-scale atmospheric circulation explains on average 43% of inter-annual winter wheat yield variability, ranging between 20% and 70% across countries. As for grain maize, the average explained variability is 38%, ranging between 20% and 58%. Spatially, the skill of the developed statistical models strongly depends on the large-scale atmospheric variability impact on weather at the regional level, especially during the most sensitive growth stages of flowering and grain filling. Our results also suggest that preceding atmospheric conditions might provide an important source of predictability especially for maize yields in south-eastern Europe. Since the seasonal predictability of large-scale atmospheric patterns is generally higher than the one of surface weather variables (e.g. precipitation) in Europe, seasonal crop yield prediction could benefit from the integration of derived statistical models exploiting the dynamical seasonal forecast of large-scale atmospheric circulation. © 2017 The Author(s)","Atmospheric variability; Crop yield; Grain maize; NAO; Winter wheat","anomaly; atmospheric circulation; climate change; climate conditions; climate effect; crop yield; growth; maize; North Atlantic Oscillation; regional pattern; seed; wheat; Europe; Russian Federation; Triticum aestivum; Zea mays",Article,Scopus
"Lagouarde J.-P., Bhattacharya B.K., Crébassol P., Gamet P., Adlakha D., Murthy C.S., Singh S.K., Mishra M., Nigam R., Raju P.V., Babu S.S., Shukla M.V., Pandya M.R., Boulet G., Briottet X., Dadou I., Dedieu G., Gouhier M., Hagolle O., Irvine M., Jacob F., Kumar K.K., Laignel B., Maisongrande P., Mallick K., Olioso A., Ottlé C., Roujean J.-L., Sobrino J., Ramakrishnan R., Sekhar M., Sarkar S.S.","Indo-French high-resolution thermal infrared space mission for earth natural resources assessment and monitoring - Concept and definition of TRISHNA",2019,"International Archives of the Photogrammetry, Remote Sensing and Spatial Information Sciences - ISPRS Archives","10.5194/isprs-archives-XLII-3-W6-403-2019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071124944&doi=10.5194%2fisprs-archives-XLII-3-W6-403-2019&partnerID=40&md5=3b0e10ce6d63d820e430c86de1f2d8d9","The Indian and French Space Agencies, ISRO and CNES, have conceptualized a space-borne Thermal Infrared Reflectance (TIR) mission, TRISHNA (Thermal infRared Imaging Satellite for High-resolution Natural Resource Assessment). The primary design drivers of TRISHNA are the monitoring of (i) terrestrial water stress and use, and of (ii) coastal and continental water. A suit of four TIR bands and six optical bands is planned. The TIR bands will be centred at 8.6μm, 9.1μm, 10.3μm and 11.5μm to provide noon-night global observations at 57m nadir resolution over land and coastal regions. The field of view (FOV) is r34q and the orbit of 761 km altitude was designed to allow 3 sub-cycle acquisitions during the 8- day cycle. The optical bands correspond to blue, green, red, and NIR plus two SWIR bands at 1.38μm and 1.61μm. The green, red, NIR and the 1.61μm SWIR bands will have better radiometry quality than those of AWiFS. ISRO and CNES will develop optical and TIR payloads, respectively. Assessing evapotranspiration and furthermore Gross and Net Primary Productivity (GPP and NPP) will in turn assist in quantifying water use in rainfed and irrigated agriculture, water stress and water use efficiency, with expected applications to agricultural drought and early warning, crop yield prediction, water allocation, implementation of water rights, crop insurance business and agro-advisories to farmers. The other scientific objectives of TRISHNA are also briefly described. TRISHNA instrument will fly aboard a ISRO spacecraft scheduled to be launched from 2024 for a minimum period of 5 years' mission lifetime. © Authors 2019. CC BY 4.0 License.","Global monitoring; Surface energy balance; TIR remote sensing; TRISHNA mission","Crops; Earth (planet); Ecosystems; Infrared devices; Insurance; Interfacial energy; Natural resources; Orbits; Remote sensing; Space flight; Thermography (imaging); Water supply; Assessment and monitoring; Global monitoring; Irrigated agriculture; Net primary productivity; Scientific objectives; Thermal infrared imaging; TRISHNA mission; Water use efficiency; Infrared radiation",Conference Paper,Scopus
"Mishra V., Cruise J.F., Mecikalski J.R., Hain C.R., Anderson M.C.","A remote-sensing driven tool for estimating crop stress and yields",2013,"Remote Sensing","10.3390/rs5073331","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84881514997&doi=10.3390%2frs5073331&partnerID=40&md5=3c4ad6ed4daf21f79d9d2fd65e3bddbe","Biophysical crop simulation models are normally forced with precipitation data recorded with either gauges or ground-based radar. However, ground-based recording networks are not available at spatial and temporal scales needed to drive the models at many critical places on earth. An alternative would be to employ satellite-based observations of either precipitation or soil moisture. Satellite observations of precipitation are currently not considered capable of forcing the models with sufficient accuracy for crop yield predictions. However, deduction of soil moisture from space-based platforms is in a more advanced state than are precipitation estimates so that these data may be capable of forcing the models with better accuracy. In this study, a mature two-source energy balance model, the Atmosphere Land Exchange Inverse (ALEXI) model, was used to deduce root zone soil moisture for an area of North Alabama, USA. The soil moisture estimates were used in turn to force the state-of-the-art Decision Support System for Agrotechnology Transfer (DSSAT) crop simulation model. The study area consisted of a mixture of rainfed and irrigated cornfields. The results indicate that the model forced with the ALEXI moisture estimates produced yield simulations that compared favorably with observed yields and with the rainfed model. The data appear to indicate that the ALEXI model did detect the soil moisture signal from the mixed rainfed/irrigation corn fields and this signal was of sufficient strength to produce adequate simulations of recorded yields over a 10 year period. © 2013 by the authors; licensee MDPI, Basel, Switzerland.","ALEXI; Crop modeling; DSSAT; Maximum entropy; Remote sensing; Soil moisture","Agrotechnology transfer; ALEXI; Crop modeling; DSSAT; Root zone soil moistures; Satellite observations; Spatial and temporal scale; Two-source energy balance model; Artificial intelligence; Crops; Decision support systems; Digital storage; Estimation; Maximum entropy methods; Remote sensing; Soil moisture; Soil surveys; Space platforms; Computer simulation",Article,Scopus
"Feng L., Wang Y., Zhang Z., Du Q.","Geographically and temporally weighted neural network for winter wheat yield prediction",2021,"Remote Sensing of Environment","10.1016/j.rse.2021.112514","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106455237&doi=10.1016%2fj.rse.2021.112514&partnerID=40&md5=cca66f543751662ce442f8b075b54ff2","Accurate prediction of crop yield is essential for agricultural trading, market risk management and food security. Although various statistical models and machine learning models have been developed to enhance prediction accuracy, spatial and temporal non-stationarity, an intrinsic attribute of many geographical processes, is still rarely considered in crop yield modeling. From a statistical point of view, this study respectively provided evidence for the existence of spatial non-stationarity and temporal non-stationarity in winter wheat yield prediction based on geographically weighted regression (GWR) and temporally weighted regression (TWR). Then, a geographically and temporally weighted neural network (GTWNN) model was proposed by integrating artificial neural network (ANN) into geographically and temporally weighted regression (GTWR) using publicly available data sources, including satellite imagery and climate data. For a more credible evaluation, the leave-one-year-out strategy was adopted to make out-of-sample prediction resulting in a total of 12 test years from 2008 to 2019. The experiment results showed that the proposed GTWNN outperformed ANN, GTWR and support vector regression (SVR) achieving the average coefficient of determination (R2) values of 0.766, 0.759 and 0.720 at the three prediction times of end of July, end of June and end of May. Moreover, an extended Moran's I was adopted to assess the degree of spatiotemporal autocorrelation of the prediction errors. The error aggregation of GTWNN was lower than other models, indicating that GTWNN is applicable to addressing spatial non-stationarity in modeling the relationship between predictors and yield response. The methodology proposed in this paper can be extended to handle spatiotemporal non-stationarity in other crop yield predictions and even other environmental phenomena. © 2021 Elsevier Inc.","Geographically and temporally weighted neural network; Remote sensing; Spatiotemporal non-stationarity; Winter wheat; Yield prediction","Climate models; Food supply; Forecasting; Learning systems; Neural networks; Regression analysis; Remote sensing; Risk management; Satellite imagery; Crop yield; Geographically and temporally weighted neural network; Neural-networks; Non-stationarities; Remote-sensing; Spatiotemporal non-stationarity; Weighted regression; Winter wheat; Winter wheat yields; Yield prediction; Crops; agricultural market; artificial neural network; crop yield; experimental study; food security; machine learning; prediction; wheat; winter",Article,Scopus
"Schillerberg T.A., Tian D., Miao R.","Spatiotemporal patterns of maize and winter wheat yields in the United States: Predictability and impact from climate oscillations",2019,"Agricultural and Forest Meteorology","10.1016/j.agrformet.2019.05.019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066267510&doi=10.1016%2fj.agrformet.2019.05.019&partnerID=40&md5=e8ccf78046141ba7d8455a46fd04ad4f","Studies have shown linkages of climate oscillations with climate extreme events, such as floods and droughts, which may induce risks in summer and winter crop productions. The goal of this study is to explore spatial and temporal variability of a summer crop (maize)and a winter crop (wheat)yields and its linkages with influential climate oscillations in the United States. The county level yield data over 1960–2016 for maize and winter wheat were aggregated into each of the 260 climate divisions in the rainfed regions of the United States, with the linear yield trend being removed. The rotated Principal Component Analysis (PCA)reveals that the first five principal components explain 79% (maize)and 72% (winter wheat)of the spatial and temporal variability of crop anomalies. The first principal component of crop yield variability is strongly associated with the Atlantic Multidecadal Oscillation (AMO). The results of multiple linear regressions for predicting yield anomalies using climate indices show that, climate indices during the reproductive period of maize explained final yield better than the vegetation period (30% versus 26%), while climate indices for winter wheat during the dormant and reproductive growth periods are similar and not significant (25% versus 28%). Categorical yield forecasts using random forecast techniques show that the low (below 30th percentile)and high (above 70th percentile)yields are well predicted by climate indices. Spatially, AMO is identified as the most important predictor for maize in 46% climate divisions and for wheat in 33% climate divisions. The results from this study may contribute to understanding the risks of large-scale climate oscillations to local-scale crop production and improving crop yield predictions. © 2019 Elsevier B.V.","Atlantic Multidecadal Oscillation; Climate index; Climate oscillation; Crop yields; Principal component analysis; Random Forest","algorithm; Atlantic Multidecadal Oscillation; climate change; climate oscillation; crop yield; index method; maize; prediction; principal component analysis; spatiotemporal analysis; wheat; United States; Triticum aestivum; Zea mays",Article,Scopus
"Mangani R., Tesfamariam E.H., Engelbrecht C.J., Bellocchi G., Hassen A., Mangani T.","Potential impacts of extreme weather events in main maize (Zea mays L.) producing areas of South Africa under rainfed conditions",2019,"Regional Environmental Change","10.1007/s10113-019-01486-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064249174&doi=10.1007%2fs10113-019-01486-8&partnerID=40&md5=8150f1a9208c961d30ef489832dd840f","An important topic of global concern is the likely reduction of maize production in response to climate change in association with increased frequency and intensity of extreme weather events, which threatens food security. We quantified the response of maize yield to projected climate changes in three main maize growing areas of South Africa (Bloemfontein, Lichtenburg and Nelspruit) using two crop modelling solutions: existing (EMS) and modified (MMS) CropSyst. The MMS considers explicitly the impact of extreme heat and drought. Both solutions were run with climate data generated from two radiative forcing scenarios using six general circulation models and three time horizons representing baseline (1990–2020), near future (2021–2050) and far future (2051–2080) time periods. Reduced yields were projected with both modelling solutions especially under far future time period. Simulated maize yield using EMS with high radiative forcing for far future decreased (compared with the simulated baseline for EMS) by 30%, 25.9% and 18.3% at Bloemfontein, Lichtenburg and Nelspruit, respectively. Simulated grain yield with MMS showed reductions of 27.6%, 24.3% and 18.7%, respectively (compared with the simulated baseline for MMS). Grain yield differences between the EMS and MMS ranged between 9 and 21%. This difference showed an increasing trend as time progressed from the baseline to the far future and varied across locations. Accounting explicitly for the impact of extreme weather events (MMS) resulted in lower simulated yields compared with the model without (EMS). Findings from this study warrant the need for location-specific model simulation using MMS-type models to improve crop yield predictions under climate change for better food security planning and policy formulation. © 2019, Springer-Verlag GmbH Germany, part of Springer Nature.","Climate change scenario; Food security; Maize production; Modified CropSyst; Radiative forcing",,Article,Scopus
"Zhang X., Zhang Q.","Monitoring interannual variation in global crop yield using long-term AVHRR and MODIS observations",2016,"ISPRS Journal of Photogrammetry and Remote Sensing","10.1016/j.isprsjprs.2016.02.010","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959318184&doi=10.1016%2fj.isprsjprs.2016.02.010&partnerID=40&md5=f3168af33aded6df6ada9707f5d9abee","Advanced Very High Resolution Radiometer (AVHRR) and Moderate Resolution Imaging Spectroradiometer (MODIS) data have been extensively applied for crop yield prediction because of their daily temporal resolution and a global coverage. This study investigated global crop yield using daily two band Enhanced Vegetation Index (EVI2) derived from AVHRR (1981-1999) and MODIS (2000-2013) observations at a spatial resolution of 0.05° (~5 km). Specifically, EVI2 temporal trajectory of crop growth was simulated using a hybrid piecewise logistic model (HPLM) for individual pixels, which was used to detect crop phenological metrics. The derived crop phenology was then applied to calculate crop greenness defined as EVI2 amplitude and EVI2 integration during annual crop growing seasons, which was further aggregated for croplands in each country, respectively. The interannual variations in EVI2 amplitude and EVI2 integration were combined to correlate to the variation in cereal yield from 1982-2012 for individual countries using a stepwise regression model, respectively. The results show that the confidence level of the established regression models was higher than 90% (P value < 0.1) in most countries in the northern hemisphere although it was relatively poor in the southern hemisphere (mainly in Africa). The error in the yield predication was relatively smaller in America, Europe and East Asia than that in Africa. In the 10 countries with largest cereal production across the world, the prediction error was less than 9% during past three decades. This suggests that crop phenology-controlled greenness from coarse resolution satellite data has the capability of predicting national crop yield across the world, which could provide timely and reliable crop information for global agricultural trade and policymakers. © 2016 International Society for Photogrammetry and Remote Sensing, Inc. (ISPRS).","Crop greenness; Crop phenology; Global crop yield; Long-term satellite observations","Advanced very high resolution radiometers (AVHRR); Agriculture; Biology; Cultivation; Developing countries; Forecasting; Image reconstruction; Radiometers; Regression analysis; Satellite imagery; Crop phenology; Crop yield; Enhanced vegetation index; Interannual variation; Moderate resolution imaging spectroradiometer datum; Northern Hemispheres; Satellite observations; Temporal trajectories; Crops; annual variation; AVHRR; crop yield; global perspective; growing season; MODIS; monitoring system; phenology; pixel; satellite data; spatial resolution; vegetation index; Africa; Europe; Far East",Article,Scopus
"Fei S., Li L., Han Z., Chen Z., Xiao Y.","Combining novel feature selection strategy and hyperspectral vegetation indices to predict crop yield",2022,"Plant Methods","10.1186/s13007-022-00949-0","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85141429403&doi=10.1186%2fs13007-022-00949-0&partnerID=40&md5=f3bfc60d4f47dbc388f0e5d19b11fe18","Background: Wheat is an important food crop globally, and timely prediction of wheat yield in breeding efforts can improve selection efficiency. Traditional yield prediction method based on secondary traits is time-consuming, costly, and destructive. It is urgent to develop innovative methods to improve selection efficiency and accelerate genetic gains in the breeding cycle. Results: Crop yield prediction using remote sensing has gained popularity in recent years. This paper proposed a novel ensemble feature selection (EFS) method to improve yield prediction from hyperspectral data. For this, 207 wheat cultivars and breeding lines were grown under full and limited irrigation treatments respectively, and their canopy hyperspectral reflectance was measured at the flowering, early grain filling (EGF), mid grain filling (MGF), and late grain filling (LGF) stages. Then, 115 vegetation indices were extracted from the hyperspectral reflectance and combined with four feature selection methods, i.e., mean decrease impurity (MDI), Boruta, FeaLect, and RReliefF to train deep neural network (DNN) models for yield prediction. Next, a learning framework was developed by combining the predicted values of the selected and the full features using multiple linear regression (MLR). The results show that the selected features contributed to higher yield prediction accuracy than the full features, and the MDI method performed well across growth stages, with a mean R2 ranging from 0.634 to 0.666 (mean RMSE = 0.926–0.967 t ha−1). Also, the proposed EFS method outperformed all the individual feature selection methods across growth stages, with a mean R2 ranging from 0.648 to 0.679 (mean RMSE = 0.911–0.950 t ha−1). Conclusions: The proposed EFS method can improve grain yield prediction from hyperspectral data and can be used to assist wheat breeders in earlier decision-making. © 2022, The Author(s).","Deep neural network; Feature selection; Hyperspectral; Vegetation index; Wheat yield",,Article,Scopus
